symbol	length	Control_D0	Control_D1	AKAP1_D0	AKAP1_D1
ENSG00000231245.2	402.00	2.46	2.36	7.24	6.52
ENSG00000231249.1	858.00	22.00	17.00	19.00	20.00
ENSG00000231256.3	2136.50	1.00	0.00	3.00	0.00
ENSG00000231259.3	1667.97	541.69	550.06	436.76	429.40
ENSG00000231274.4	867.23	7.00	7.00	20.00	25.00
ENSG00000231290.1	2242.62	0.00	0.00	3.00	3.00
ENSG00000231298.2	1478.00	4.00	1.00	61.00	72.00
ENSG00000231305.3	1298.00	3.00	1.01	10.17	10.00
ENSG00000231307.1	701.00	0.00	1.00	0.00	3.00
ENSG00000231312.2	1105.80	776.76	802.64	409.00	366.58
ENSG00000231313.2	724.00	0.00	0.00	2.00	0.00
ENSG00000231317.1	1948.00	0.00	0.00	3.00	0.00
ENSG00000231327.1	662.00	0.00	1.00	0.00	1.00
ENSG00000231333.2	345.00	0.00	1.00	0.00	0.00
ENSG00000231341.1	855.00	0.00	1.00	0.00	0.00
ENSG00000231342.2	1073.00	0.00	0.00	0.50	1.00
ENSG00000231344.1	349.00	2.00	1.00	2.00	0.00
ENSG00000231345.3	2353.00	0.00	0.00	0.00	0.00
ENSG00000231346.1	706.00	1.00	0.00	0.00	1.22
ENSG00000231360.2	1073.00	14.81	15.17	15.12	21.27
ENSG00000231365.1	1131.66	103.00	78.00	173.00	187.00
ENSG00000231367.1	423.00	0.00	1.00	0.00	1.00
ENSG00000231389.3	1095.35	1.00	2.00	160.00	152.00
ENSG00000231394.1	543.00	0.00	0.00	0.00	1.00
ENSG00000231407.1	1363.00	0.00	0.00	0.00	1.00
ENSG00000231431.3	1643.00	2.14	1.06	5.41	3.10
ENSG00000231439.3	1054.00	10.00	14.00	11.00	21.00
ENSG00000231441.1	551.00	0.00	1.00	2.00	6.00
ENSG00000231453.1	1635.00	0.00	0.00	1.00	1.00
ENSG00000231458.2	790.00	1.00	0.00	0.00	0.00
ENSG00000231466.2	780.00	2.00	9.00	9.00	1.00
ENSG00000231473.2	241.60	5.00	3.00	8.00	3.00
ENSG00000231500.2	613.83	47603.93	49465.76	43089.91	42339.01
ENSG00000231521.1	285.00	0.00	1.00	0.00	0.00
ENSG00000231527.1	579.00	0.00	0.00	0.00	3.00
ENSG00000231528.2	6100.00	6.00	3.00	5.00	6.00
ENSG00000231533.1	474.00	0.00	0.00	0.00	2.00
ENSG00000231535.1	587.00	2.00	2.00	0.00	1.00
ENSG00000231544.2	490.00	0.00	0.00	1.00	0.00
ENSG00000231551.2	994.00	0.00	1.07	0.00	2.17
ENSG00000231566.1	1167.50	0.00	0.00	1.00	0.00
ENSG00000231574.1	1103.79	4.00	3.00	1.00	7.00
ENSG00000231579.3	635.00	2.25	3.30	7.16	2.14
ENSG00000231584.4	847.00	0.00	1.20	0.00	0.00
ENSG00000231595.1	1537.00	8.00	9.00	15.00	10.00
ENSG00000231607.4	1077.83	35.00	22.00	34.00	32.00
ENSG00000231609.1	678.67	2.00	4.00	3.00	3.00
ENSG00000231611.1	598.00	4.00	3.00	1.00	3.00
ENSG00000231612.1	447.00	0.00	0.00	0.00	0.00
ENSG00000231615.2	1337.00	0.00	0.00	0.00	0.00
ENSG00000231625.4	1150.00	2.00	4.00	0.00	3.00
ENSG00000231632.1	445.00	0.00	0.00	0.00	0.00
ENSG00000231636.1	407.00	0.00	0.00	0.00	1.00
ENSG00000231638.1	2916.00	0.00	0.00	0.00	0.00
ENSG00000231646.1	689.00	3.00	4.00	7.00	9.00
ENSG00000231651.1	395.00	0.00	0.00	2.00	2.00
ENSG00000231652.2	1973.00	0.00	0.00	4.00	6.00
ENSG00000231663.1	575.00	2.00	4.00	12.00	7.00
ENSG00000231665.1	1592.00	1.00	0.00	2.00	2.00
ENSG00000231672.2	2190.49	94.00	102.00	24.00	24.00
ENSG00000231683.2	1715.39	18.00	32.00	14.00	7.00
ENSG00000231684.2	334.00	0.00	0.00	0.00	1.00
ENSG00000231686.1	988.00	3.84	1.33	1.24	3.94
ENSG00000231690.2	2318.00	40.00	34.00	29.00	30.00
ENSG00000231697.3	877.00	0.00	2.00	0.00	0.00
ENSG00000231703.2	3280.00	12.00	19.00	16.00	11.00
ENSG00000231704.1	524.00	1.00	0.00	0.00	2.00
ENSG00000231709.1	842.00	4.81	1.00	2.65	3.02
ENSG00000231720.1	579.00	5.00	3.00	1.00	1.00
ENSG00000231721.2	972.50	130.00	141.00	58.00	61.00
ENSG00000231731.3	772.17	3.00	1.00	0.00	0.00
ENSG00000231734.4	817.74	24.00	12.93	21.00	8.83
ENSG00000231741.2	1468.00	0.00	0.00	0.00	0.00
ENSG00000231742.1	518.11	98.00	59.00	118.00	100.00
ENSG00000231752.1	903.00	16.99	27.00	11.63	14.00
ENSG00000231764.4	3042.51	361.00	330.00	284.00	291.00
ENSG00000231767.2	471.00	30.42	27.70	16.39	25.01
ENSG00000231770.1	1061.55	35.00	36.00	94.00	112.00
ENSG00000231784.4	848.71	23.00	7.00	16.00	20.00
ENSG00000231789.2	939.00	97.00	104.00	192.00	203.00
ENSG00000231793.4	857.00	2.00	7.00	0.00	1.00
ENSG00000231794.3	1228.00	0.00	0.00	0.00	0.00
ENSG00000231806.2	1164.00	34.00	57.00	89.00	93.00
ENSG00000231816.1	547.00	1.00	1.00	0.00	1.00
ENSG00000231817.3	1125.00	0.00	0.00	0.00	1.00
ENSG00000231822.1	735.00	0.00	2.16	1.04	0.00
ENSG00000231826.1	786.00	1.00	4.00	2.00	3.00
ENSG00000231831.1	2764.00	0.00	0.00	1.00	1.00
ENSG00000231840.1	494.87	5.00	2.00	3.00	8.00
ENSG00000231841.1	762.00	0.00	1.00	0.00	5.00
ENSG00000231842.1	583.00	1.00	0.00	0.00	0.00
ENSG00000231852.2	1493.04	129.65	85.97	16.00	24.11
ENSG00000231856.1	569.00	9.00	4.00	16.00	11.00
ENSG00000231864.2	748.00	0.00	1.00	0.00	0.00
ENSG00000231865.1	2472.00	3.00	8.00	1.00	1.00
ENSG00000231871.1	839.00	1.00	1.00	6.00	5.00
ENSG00000231875.1	903.00	0.00	2.00	0.00	0.00
ENSG00000231878.1	252.00	1.00	0.00	1.00	0.00
ENSG00000231880.1	547.00	0.00	3.00	0.00	0.00
ENSG00000231881.1	1608.00	75.00	61.00	9.00	13.00
ENSG00000231882.1	417.00	0.00	0.00	0.00	0.00
ENSG00000231889.3	797.18	171.00	162.00	127.00	98.00
ENSG00000231890.3	738.18	91.00	97.00	196.00	174.00
ENSG00000231903.1	311.00	0.00	0.00	0.00	2.00
ENSG00000231908.1	467.15	27.00	15.00	20.00	20.00
ENSG00000231924.5	2075.96	0.00	0.00	22.65	32.00
ENSG00000231925.7	3656.82	3304.00	2517.00	3804.00	3645.00
ENSG00000231948.2	600.00	493.00	351.00	53.00	65.00
ENSG00000231952.3	915.00	2.09	0.00	1.06	0.00
ENSG00000231969.1	1022.00	26.00	21.00	18.00	27.00
ENSG00000231970.1	548.00	0.00	0.00	1.00	0.00
ENSG00000231976.3	2137.50	0.00	0.00	0.00	0.00
ENSG00000231977.1	542.00	0.00	0.00	0.00	1.00
ENSG00000231989.2	1837.39	0.00	1.03	7.42	3.09
ENSG00000231991.3	1071.02	36.44	22.13	13.70	17.50
ENSG00000231992.1	420.00	0.00	0.00	0.00	0.00
ENSG00000231993.1	457.00	0.00	0.00	1.00	0.00
ENSG00000231995.2	601.00	0.00	0.00	4.69	4.95
ENSG00000231999.2	587.76	1.00	3.00	25.00	33.00
ENSG00000232010.1	523.00	84.00	70.00	2.00	2.00
ENSG00000232024.2	588.00	175.87	161.77	286.97	259.26
ENSG00000232032.1	169.00	1.00	0.00	0.00	0.00
ENSG00000232034.1	717.00	5.00	6.00	0.00	4.00
ENSG00000232040.2	4877.00	168.00	223.00	358.00	321.00
ENSG00000232060.3	602.00	0.00	0.00	0.00	0.00
ENSG00000232063.1	2162.00	1.00	0.00	1.00	2.00
ENSG00000232070.4	1457.09	4.00	5.00	8.00	5.00
ENSG00000232093.1	822.00	13.00	6.00	13.00	16.00
ENSG00000232097.1	356.00	0.00	0.00	0.00	0.00
ENSG00000232098.2	1473.53	222.97	220.00	358.74	400.73
ENSG00000232104.2	508.22	3.00	0.00	4.00	4.00
ENSG00000232110.3	495.00	0.00	0.00	1.00	3.00
ENSG00000232112.3	562.77	1662.00	1674.96	3056.90	2786.90
ENSG00000232116.2	412.23	24.00	23.00	38.00	32.00
ENSG00000232117.1	6852.00	0.00	0.00	0.00	0.00
ENSG00000232119.3	994.93	451.00	462.00	1176.00	1051.00
ENSG00000232133.1	1542.00	0.00	1.00	3.00	1.00
ENSG00000232134.1	388.00	0.00	2.00	0.00	0.00
ENSG00000232139.1	467.75	0.00	0.00	2.00	0.00
ENSG00000232150.3	1093.00	8.63	4.41	11.61	10.65
ENSG00000232160.2	2363.17	1.00	2.00	24.00	13.00
ENSG00000232164.1	1679.00	1.00	0.00	0.00	1.00
ENSG00000232176.1	712.00	1.00	2.00	1.00	0.00
ENSG00000232187.1	552.00	6.12	11.31	3.57	1.48
ENSG00000232208.2	352.00	2.00	1.00	1.00	1.00
ENSG00000232224.1	2498.79	14.00	12.00	16.00	32.00
ENSG00000232229.1	4081.50	0.00	0.00	1.00	0.00
ENSG00000232233.1	1832.00	1.03	0.00	10.26	10.27
ENSG00000232237.2	1431.50	0.00	0.00	1.00	0.00
ENSG00000232273.1	532.00	0.00	0.00	0.00	0.00
ENSG00000232274.2	1029.81	286.33	307.68	551.79	625.49
ENSG00000232282.1	938.00	0.00	0.00	0.00	0.00
ENSG00000232283.1	1072.00	1.00	3.00	1.00	1.00
ENSG00000232300.1	2183.00	4.00	6.00	5.00	8.00
ENSG00000232303.2	979.00	3.00	6.00	3.00	2.00
ENSG00000232306.1	563.00	0.00	0.00	0.00	1.00
ENSG00000232311.1	465.00	1.00	0.00	2.00	1.00
ENSG00000232320.5	512.48	6.22	6.36	5.26	10.84
ENSG00000232324.1	555.00	8.00	6.00	5.00	2.00
ENSG00000232334.1	525.00	10.00	9.00	4.00	1.00
ENSG00000232335.1	539.00	0.00	1.00	1.00	1.00
ENSG00000232336.1	470.00	3.00	4.00	9.00	1.00
ENSG00000232346.1	407.00	106.00	141.00	108.00	86.00
ENSG00000232347.1	706.00	0.00	0.00	0.00	1.06
ENSG00000232352.1	338.00	0.00	0.00	0.00	0.00
ENSG00000232372.1	360.00	2.00	0.00	1.00	2.37
ENSG00000232373.2	1137.00	0.00	0.00	0.00	1.00
ENSG00000232387.2	390.00	1.01	3.05	0.00	0.00
ENSG00000232388.2	503.09	1283.00	1146.00	2590.00	2606.00
ENSG00000232389.1	1101.00	1.00	0.00	2.00	0.00
ENSG00000232406.2	1589.50	0.00	1.00	0.00	0.00
ENSG00000232411.1	506.00	1.00	1.00	0.00	1.00
ENSG00000232412.1	326.00	1.00	0.00	11.00	2.00
ENSG00000232415.1	532.00	1.00	0.00	16.00	14.00
ENSG00000232433.2	1193.00	0.50	0.00	2.00	0.00
ENSG00000232434.1	2931.00	11.00	3.00	18.00	19.00
ENSG00000232442.1	677.12	105.00	80.00	120.00	116.00
ENSG00000232445.1	705.00	72.00	64.00	98.00	108.00
ENSG00000232450.1	748.00	9.00	10.00	6.00	9.00
ENSG00000232453.1	1211.00	11.00	3.00	2.00	8.00
ENSG00000232454.2	351.00	0.00	0.00	2.00	1.00
ENSG00000232456.1	704.00	2.00	0.00	0.00	0.79
ENSG00000232457.3	1052.00	1.00	0.00	0.00	0.00
ENSG00000232460.3	1012.00	3.46	13.36	6.64	5.25
ENSG00000232466.1	372.00	1.00	1.00	2.00	0.00
ENSG00000232472.1	678.00	96.34	96.14	46.36	49.14
ENSG00000232479.2	1296.00	2.00	0.00	0.00	1.00
ENSG00000232485.2	541.44	6.00	4.00	9.00	12.00
ENSG00000232486.1	2434.00	0.00	0.00	0.00	0.00
ENSG00000232489.1	1255.00	0.00	0.00	2.00	0.00
ENSG00000232498.1	396.00	3.00	2.00	2.00	5.00
ENSG00000232499.2	1029.00	4.02	4.10	4.03	6.48
ENSG00000232504.4	783.00	1.00	0.00	1.00	2.00
ENSG00000232526.1	859.00	4.00	0.00	0.00	2.00
ENSG00000232527.3	389.92	183.08	144.43	885.40	938.74
ENSG00000232528.3	747.00	2.00	7.00	1.00	2.00
ENSG00000232531.2	1051.50	1.00	0.00	0.00	0.00
ENSG00000232533.1	648.00	28.00	34.00	130.00	111.00
ENSG00000232545.1	558.00	0.00	3.00	1.00	2.00
ENSG00000232553.3	1294.00	0.00	0.00	0.00	1.00
ENSG00000232559.2	918.30	38.00	35.00	72.00	62.00
ENSG00000232560.2	714.00	34.00	52.00	7.00	4.00
ENSG00000232561.2	2625.51	579.16	617.66	404.86	249.77
ENSG00000232573.1	423.00	213.92	194.04	146.44	146.26
ENSG00000232586.1	1440.00	48.00	43.00	32.00	35.00
ENSG00000232587.1	1385.00	0.00	1.00	0.00	0.00
ENSG00000232593.2	943.44	20.00	31.00	27.00	24.00
ENSG00000232600.2	491.50	2.00	0.00	0.00	0.00
ENSG00000232611.1	3018.00	8.00	21.00	17.00	22.00
ENSG00000232615.4	1075.00	0.00	1.00	0.00	0.00
ENSG00000232618.1	554.00	0.00	1.00	1.00	0.00
ENSG00000232623.1	582.00	0.00	0.00	0.00	0.00
ENSG00000232626.3	817.00	0.00	3.00	1.00	0.00
ENSG00000232637.3	1610.33	163.01	160.17	170.48	266.99
ENSG00000232640.1	403.00	7.00	6.00	0.00	3.00
ENSG00000232645.1	510.94	4.00	1.00	12.00	9.00
ENSG00000232650.1	442.00	0.00	3.00	2.00	4.00
ENSG00000232653.4	585.25	18.76	0.00	14.41	14.24
ENSG00000232656.3	893.00	0.00	2.00	8.00	6.00
ENSG00000232671.2	560.75	26.00	14.00	38.00	46.00
ENSG00000232677.2	962.68	9.00	3.00	1.00	6.00
ENSG00000232680.2	1000.00	3.00	2.00	0.00	0.00
ENSG00000232684.1	2192.00	0.00	1.00	0.00	1.00
ENSG00000232686.1	463.00	0.00	1.00	2.00	0.00
ENSG00000232699.2	737.00	0.00	2.00	1.01	0.00
ENSG00000232702.2	236.55	13.95	0.00	24.42	17.14
ENSG00000232710.1	667.00	1.00	0.00	0.00	1.00
ENSG00000232713.2	401.00	5.00	5.00	0.00	1.00
ENSG00000232715.1	394.00	1.00	1.00	0.00	0.00
ENSG00000232724.1	2848.00	0.00	0.00	0.00	0.00
ENSG00000232727.2	763.00	0.00	0.00	1.00	0.00
ENSG00000232732.5	587.76	0.00	1.00	1.00	0.00
ENSG00000232742.2	589.50	0.00	0.00	0.00	0.00
ENSG00000232745.2	1746.00	0.00	4.34	3.06	2.14
ENSG00000232767.1	778.00	0.00	2.00	1.00	0.00
ENSG00000232774.3	1476.44	1.00	0.00	33.00	47.00
ENSG00000232788.1	526.08	1.00	2.00	18.00	10.00
ENSG00000232803.1	794.73	68.00	59.00	14.00	16.00
ENSG00000232807.2	381.00	2.00	3.00	3.00	1.00
ENSG00000232810.3	1676.00	1.00	0.00	11.00	13.00
ENSG00000232815.1	715.00	0.00	0.00	1.00	5.00
ENSG00000232818.2	892.00	36.00	23.00	63.00	69.00
ENSG00000232828.1	925.00	1.00	1.00	1.00	4.00
ENSG00000232833.4	1506.00	45.40	52.41	24.14	38.02
ENSG00000232838.3	1141.00	623.75	557.90	624.87	585.06
ENSG00000232842.2	988.00	0.00	1.00	0.00	0.00
ENSG00000232850.1	696.00	0.00	0.00	1.00	1.00
ENSG00000232855.2	6103.00	3.00	1.00	9.00	8.00
ENSG00000232859.5	1188.89	10.00	11.00	123.00	95.00
ENSG00000232860.3	2220.00	2.00	1.00	1.00	2.00
ENSG00000232862.4	498.00	0.00	0.00	6.00	3.00
ENSG00000232872.2	2404.00	15.00	14.00	1.00	1.00
ENSG00000232874.1	430.00	4.00	1.00	0.00	0.00
ENSG00000232876.1	790.00	0.00	1.00	6.00	3.00
ENSG00000232882.1	621.00	2.38	0.00	12.99	12.45
ENSG00000232884.3	1270.00	0.00	0.00	0.00	0.00
ENSG00000232888.3	484.00	7.49	8.00	7.00	10.65
ENSG00000232901.1	294.00	0.00	0.00	0.00	0.00
ENSG00000232906.1	1243.00	2.00	3.00	0.00	0.00
ENSG00000232907.3	592.34	29.00	27.00	43.00	45.00
ENSG00000232915.1	1253.00	2.00	0.00	1.00	1.00
ENSG00000232931.1	2254.23	135.10	120.88	230.13	172.68
ENSG00000232936.1	504.00	0.00	0.00	0.00	0.00
ENSG00000232938.2	974.21	15.43	18.23	29.56	40.24
ENSG00000232940.1	607.54	2.00	1.00	4.00	4.00
ENSG00000232946.1	331.00	1.00	0.00	0.00	0.00
ENSG00000232952.1	1779.00	0.00	0.00	1.00	0.00
ENSG00000232953.1	1928.00	0.00	2.00	0.00	0.00
ENSG00000232956.4	3116.00	4.00	0.00	4.00	2.00
ENSG00000232973.7	639.77	0.00	0.00	1.00	0.00
ENSG00000232977.2	1014.37	0.00	1.00	5.00	2.00
ENSG00000232987.1	722.00	6.00	17.00	3.00	2.00
ENSG00000232994.1	741.00	0.00	0.00	0.00	0.00
ENSG00000232995.3	810.89	19.50	26.90	71.57	60.71
ENSG00000233005.1	504.00	1.00	1.00	3.00	4.00
ENSG00000233006.2	777.31	22.00	26.00	20.00	23.00
ENSG00000233009.1	2846.00	4.00	0.00	6.00	14.00
ENSG00000233013.4	1795.00	16.65	0.00	11.55	11.10
ENSG00000233016.2	902.81	725.00	535.00	172.00	195.00
ENSG00000233024.3	1162.85	1482.42	1335.57	769.45	647.69
ENSG00000233025.1	947.00	0.00	0.00	1.00	0.00
ENSG00000233038.1	1630.00	1.00	1.00	0.00	0.00
ENSG00000233048.1	3033.00	1.00	0.00	2.00	1.00
ENSG00000233056.1	2790.00	14.00	12.00	4.00	3.00
ENSG00000233058.1	749.03	6.00	10.00	4.00	3.00
ENSG00000233073.1	683.50	0.00	0.00	0.00	0.00
ENSG00000233077.1	2250.00	0.00	4.00	2.00	4.00
ENSG00000233080.2	648.00	3.00	4.00	4.00	6.00
ENSG00000233081.1	474.00	0.00	0.00	1.00	1.00
ENSG00000233084.2	463.00	0.00	0.00	12.18	4.09
ENSG00000233085.1	654.00	0.00	2.00	14.00	19.00
ENSG00000233087.4	3666.00	4.19	6.18	3.11	4.15
ENSG00000233098.4	1370.55	460.27	484.58	427.35	443.00
ENSG00000233111.1	606.00	0.00	0.00	0.00	0.00
ENSG00000233122.1	2436.06	0.00	0.00	1.00	3.00
ENSG00000233131.1	393.00	1.00	1.00	0.00	1.00
ENSG00000233137.2	3462.00	1690.00	1724.00	1629.00	1522.00
ENSG00000233154.1	556.28	2.00	7.00	7.00	4.00
ENSG00000233155.1	321.00	0.00	1.00	5.00	5.00
ENSG00000233170.3	668.00	0.00	0.00	1.00	0.00
ENSG00000233175.2	2003.00	0.00	0.00	1.00	1.00
ENSG00000233178.3	1913.07	10.00	11.00	14.00	11.00
ENSG00000233184.2	1062.35	27.00	20.00	89.00	89.00
ENSG00000233198.2	1503.00	0.00	0.00	2.00	0.00
ENSG00000233203.2	403.00	0.00	0.00	10.00	11.00
ENSG00000233205.1	427.00	2.07	1.06	1.02	3.08
ENSG00000233218.1	547.00	62.00	47.00	169.00	156.00
ENSG00000233220.3	1419.00	0.00	1.00	0.00	2.00
ENSG00000233223.2	319.40	19.00	16.00	30.00	26.00
ENSG00000233224.1	487.00	12.00	4.00	13.00	16.00
ENSG00000233225.2	1731.00	3.41	1.08	0.00	4.11
ENSG00000233229.1	852.00	0.00	0.00	1.00	0.00
ENSG00000233230.1	583.78	1.00	2.00	21.00	15.00
ENSG00000233232.2	1406.00	0.00	0.00	4.27	2.77
ENSG00000233242.2	1314.00	0.00	0.00	0.00	0.00
ENSG00000233246.1	490.00	0.00	0.00	0.00	0.00
ENSG00000233247.2	767.30	4.12	4.16	8.33	7.18
ENSG00000233255.1	567.00	21.00	22.00	15.00	8.00
ENSG00000233264.2	1469.00	3.00	1.00	0.00	1.00
ENSG00000233266.1	427.00	5.00	6.00	5.00	6.00
ENSG00000233270.1	279.00	12.11	23.61	23.31	17.60
ENSG00000233276.2	1145.37	1122.01	754.97	2802.72	3231.95
ENSG00000233280.2	4261.00	115.00	115.00	318.00	286.00
ENSG00000233293.1	469.00	9.00	13.00	3.00	0.00
ENSG00000233296.1	1943.00	1.00	1.00	4.00	6.00
ENSG00000233297.4	1199.00	3.17	0.00	0.00	1.54
ENSG00000233324.1	1267.00	0.00	1.00	0.00	0.00
ENSG00000233325.3	347.00	0.00	1.00	5.00	9.00
ENSG00000233327.6	4329.00	0.00	0.00	1.63	1.61
ENSG00000233328.3	423.00	0.00	0.00	0.00	0.00
ENSG00000233347.1	706.00	1.00	2.00	4.00	2.00
ENSG00000233351.1	391.00	2.00	1.00	1.00	1.00
ENSG00000233360.4	1945.00	0.00	0.00	0.00	2.00
ENSG00000233368.2	558.00	7.19	6.83	4.88	5.73
ENSG00000233369.3	2222.92	1682.57	1604.84	1293.42	1345.04
ENSG00000233376.1	403.00	0.00	3.00	0.00	0.00
ENSG00000233382.5	1292.13	26.00	26.00	24.00	42.00
ENSG00000233392.1	1150.82	260.00	216.00	10.00	13.00
ENSG00000233396.3	1938.29	59.00	95.59	80.00	87.84
ENSG00000233404.2	2196.00	803.91	693.54	136.25	259.41
ENSG00000233419.2	364.50	1.00	0.00	0.00	0.00
ENSG00000233421.3	1548.00	0.00	1.00	12.53	10.64
ENSG00000233426.2	964.12	206.22	231.13	182.13	222.70
ENSG00000233427.1	1085.00	5.00	1.00	1.00	1.00
ENSG00000233429.5	748.10	6.00	1.00	58.00	48.00
ENSG00000233435.1	809.00	11.74	4.97	1.32	2.64
ENSG00000233438.1	825.00	0.00	0.00	0.00	0.00
ENSG00000233441.2	1073.00	1.00	1.00	0.00	0.00
ENSG00000233452.2	1821.00	6.00	9.00	5.00	3.00
ENSG00000233461.1	462.34	59.00	76.00	242.00	247.00
ENSG00000233469.1	499.00	0.00	0.00	0.00	0.00
ENSG00000233476.2	1384.82	275.59	278.77	213.60	196.00
ENSG00000233483.2	434.97	1.00	1.00	10.00	5.00
ENSG00000233487.6	883.00	10.00	8.00	0.00	3.00
ENSG00000233509.2	623.00	0.00	0.00	0.00	2.00
ENSG00000233514.1	360.00	1.13	1.00	2.00	3.07
ENSG00000233517.1	578.00	0.00	0.00	0.00	0.00
ENSG00000233522.1	2031.00	3.79	1.86	0.00	0.00
ENSG00000233527.4	845.64	31.00	22.00	52.00	52.00
ENSG00000233547.1	460.00	0.00	3.00	0.00	0.00
ENSG00000233554.1	843.00	11.00	3.00	1.00	8.00
ENSG00000233558.1	623.00	11.00	2.00	2.00	5.00
ENSG00000233559.1	1616.00	96.00	129.00	61.00	67.00
ENSG00000233560.2	1433.00	0.00	0.00	0.00	2.00
ENSG00000233569.1	1299.00	0.00	0.00	0.00	0.00
ENSG00000233579.1	1451.00	0.00	0.00	2.00	0.00
ENSG00000233585.1	978.00	3.00	2.00	2.00	2.00
ENSG00000233588.1	1499.00	11.09	11.07	4.72	1.61
ENSG00000233589.1	960.00	0.00	0.00	0.00	1.00
ENSG00000233593.2	1088.98	225.00	247.00	152.00	163.00
ENSG00000233597.3	576.00	1.00	0.00	0.00	0.00
ENSG00000233602.1	619.00	1.00	1.00	0.00	0.00
ENSG00000233608.2	1176.00	0.00	0.00	0.00	1.00
ENSG00000233609.3	562.00	0.00	0.00	0.00	0.00
ENSG00000233610.1	962.00	1.00	3.00	0.00	0.00
ENSG00000233621.1	1395.00	26.00	19.00	48.00	59.00
ENSG00000233623.2	680.00	0.00	0.00	0.00	0.00
ENSG00000233631.2	325.00	23.71	0.00	0.00	1.00
ENSG00000233643.2	510.00	0.00	0.00	1.00	0.00
ENSG00000233647.2	466.00	0.00	0.00	0.00	1.00
ENSG00000233672.2	620.00	1.00	1.00	0.00	1.00
ENSG00000233673.2	2149.00	16.78	7.26	15.75	8.45
ENSG00000233690.1	543.00	2.00	2.00	0.00	0.00
ENSG00000233711.1	343.00	2.00	4.00	3.00	0.00
ENSG00000233716.1	1125.00	0.00	0.00	0.00	0.00
ENSG00000233721.1	719.00	0.00	0.00	0.00	0.00
ENSG00000233746.1	1896.00	0.00	0.00	1.00	0.00
ENSG00000233754.1	788.00	5.00	1.00	0.00	0.00
ENSG00000233757.2	1062.80	0.00	0.00	3.00	2.00
ENSG00000233762.2	484.00	22.67	18.54	14.47	20.49
ENSG00000233766.3	555.30	12.00	14.00	8.00	10.00
ENSG00000233775.1	687.00	9.00	10.00	2.00	2.00
ENSG00000233785.1	672.00	18.00	15.00	44.00	43.00
ENSG00000233791.1	1133.00	0.00	0.00	0.00	0.00
ENSG00000233806.3	843.00	0.00	1.00	1.00	1.00
ENSG00000233812.2	1386.00	1.00	0.00	1.54	0.00
ENSG00000233817.1	3043.00	2.00	1.00	1.00	3.00
ENSG00000233818.1	715.00	0.00	0.00	0.00	2.00
ENSG00000233822.3	1612.10	134.00	139.00	145.00	150.00
ENSG00000233830.2	687.00	14.41	10.57	9.93	10.40
ENSG00000233834.2	667.00	0.00	1.00	0.00	1.00
ENSG00000233839.1	410.00	0.00	1.00	0.00	1.00
ENSG00000233846.2	487.00	1.01	0.00	3.03	1.01
ENSG00000233852.1	405.00	1.00	0.00	0.00	0.00
ENSG00000233859.1	1104.00	8.03	11.00	8.02	4.01
ENSG00000233862.1	3563.00	1.00	0.00	1.00	1.00
ENSG00000233864.3	1554.51	296.00	298.00	426.00	400.00
ENSG00000233868.1	390.00	1.45	1.30	0.00	0.00
ENSG00000233871.1	487.00	2.00	3.00	7.00	6.00
ENSG00000233878.1	2698.00	0.00	2.00	0.00	0.00
ENSG00000233885.3	1456.33	0.00	0.00	1.00	0.00
ENSG00000233892.1	1203.00	6.00	4.00	3.00	3.00
ENSG00000233895.1	448.78	6.00	12.00	15.00	12.00
ENSG00000233901.1	724.50	18.00	7.00	8.00	10.00
ENSG00000233903.2	545.00	2.00	7.00	5.00	6.00
ENSG00000233912.1	672.00	8.00	10.00	3.00	14.00
ENSG00000233913.6	743.00	46.79	54.92	17.38	19.97
ENSG00000233916.1	423.00	2.00	3.00	2.00	3.00
ENSG00000233922.1	687.67	7.00	11.00	38.00	43.00
ENSG00000233924.1	875.00	0.00	0.00	0.00	0.00
ENSG00000233926.1	998.50	0.00	0.00	2.00	0.00
ENSG00000233927.4	1298.86	6006.29	3332.30	3713.12	3630.81
ENSG00000233930.3	2068.28	1.00	4.00	1.00	5.00
ENSG00000233937.2	759.60	140.23	141.90	151.61	130.04
ENSG00000233942.1	534.00	2.00	2.00	15.00	25.00
ENSG00000233954.4	516.00	166.09	170.00	150.00	142.63
ENSG00000233956.1	499.00	0.00	0.00	0.00	0.00
ENSG00000233961.1	457.00	2.02	4.05	4.04	6.00
ENSG00000233966.1	669.00	2.30	3.31	6.64	4.50
ENSG00000233967.2	614.32	7.00	6.00	7.00	21.00
ENSG00000233977.1	939.00	0.00	0.00	1.00	1.00
ENSG00000233984.1	359.00	0.00	1.00	1.01	0.00
ENSG00000233994.2	608.00	0.00	2.05	2.05	0.00
ENSG00000234005.3	413.00	0.00	1.00	4.00	0.00
ENSG00000234006.1	485.00	0.00	0.00	0.00	0.00
ENSG00000234007.1	1269.00	0.00	2.00	0.00	0.00
ENSG00000234009.1	891.00	8.06	7.05	5.03	4.02
ENSG00000234011.2	514.00	0.00	1.08	0.00	0.30
ENSG00000234028.3	2116.59	97.00	93.00	127.00	115.00
ENSG00000234030.1	451.00	2.00	0.00	0.00	0.00
ENSG00000234038.2	525.00	0.00	0.00	1.46	0.00
ENSG00000234043.3	745.00	2.00	7.00	9.00	4.00
ENSG00000234062.3	1687.56	2.00	2.00	11.00	10.00
